time,signal
0.043500000000000004,0.30855730912977225
0.044,0.3191748197394074
0.0445,0.30855730912977225
0.045,0.2979397985201371
0.0455,0.28732228791050185
0.046,0.27316560709765497
0.0465,0.26962643689444327
0.047,0.28024394750407844
0.0475,0.2979397985201371
0.048,0.28732228791050185
0.0485,0.26962643689444327
0.049,0.27316560709765497
0.0495,0.28732228791050185
0.05,0.2908614581137136
0.0505,0.3050181389265605
0.051000000000000004,0.3050181389265605
0.051500000000000004,0.31209647933298396
0.052000000000000005,0.3050181389265605
0.0525,0.30855730912977225
0.053,0.31563564953619566
0.0535,0.32271398994261913
0.054,0.34040984095867777
0.0545,0.3439490111618895
0.055,0.336870670755466
0.0555,0.3297923303490426
0.056,0.32625316014583083
0.0565,0.3333315005522543
0.057,0.3297923303490426
0.0575,0.3474881813651012
0.058,0.34040984095867777
0.0585,0.32271398994261913
0.059000000000000004,0.31209647933298396
0.059500000000000004,0.31209647933298396
0.06,0.30855730912977225
0.0605,0.30855730912977225
0.061,0.30855730912977225
0.0615,0.28378311770729014
0.062,0.28378311770729014
0.0625,0.2767047773008667
0.063,0.2767047773008667
0.0635,0.28024394750407844
0.064,0.2908614581137136
0.0645,0.2908614581137136
0.065,0.28024394750407844
0.0655,0.28378311770729014
0.066,0.28732228791050185
0.0665,0.28378311770729014
0.067,0.2944006283169253
0.0675,0.31209647933298396
0.068,0.31209647933298396
0.0685,0.3014789687233488
0.069,0.31563564953619566
0.0695,0.3191748197394074
0.07,0.3191748197394074
0.07050000000000001,0.3297923303490426
0.07100000000000001,0.34040984095867777
0.07150000000000001,0.34040984095867777
0.07200000000000001,0.3333315005522543
0.0725,0.32271398994261913
0.073,0.3333315005522543
0.0735,0.336870670755466
0.074,0.3474881813651012
0.0745,0.3297923303490426
0.075,0.31563564953619566
0.0755,0.3191748197394074
0.076,0.30855730912977225
0.0765,0.31209647933298396
0.077,0.31563564953619566
0.0775,0.31209647933298396
0.078,0.31209647933298396
0.0785,0.28378311770729014
0.079,0.28024394750407844
0.0795,0.2767047773008667
0.08,0.28024394750407844
0.0805,0.2944006283169253
0.081,0.2908614581137136
0.0815,0.28378311770729014
0.082,0.28378311770729014
0.0825,0.27316560709765497
0.083,0.28732228791050185
0.0835,0.2908614581137136
0.084,0.31209647933298396
0.0845,0.30855730912977225
0.085,0.30855730912977225
0.0855,0.3050181389265605
0.08600000000000001,0.30855730912977225
0.08650000000000001,0.31563564953619566
0.08700000000000001,0.3297923303490426
0.08750000000000001,0.3439490111618895
0.088,0.3333315005522543
0.0885,0.3191748197394074
0.089,0.3333315005522543
0.0895,0.3297923303490426
0.09,0.3297923303490426
0.0905,0.336870670755466
0.091,0.34040984095867777
0.0915,0.3333315005522543
0.092,0.31563564953619566
0.0925,0.3191748197394074
0.093,0.31563564953619566
0.0935,0.3191748197394074
0.094,0.3191748197394074
0.0945,0.31209647933298396
0.095,0.2908614581137136
0.0955,0.2767047773008667
0.096,0.28378311770729014
0.0965,0.27316560709765497
0.097,0.2908614581137136
0.0975,0.2908614581137136
0.098,0.28378311770729014
0.0985,0.28024394750407844
0.099,0.28732228791050185
0.0995,0.28732228791050185
0.1,0.2908614581137136
0.1005,0.3050181389265605
0.101,0.31209647933298396
0.1015,0.2944006283169253
0.10200000000000001,0.3014789687233488
0.10250000000000001,0.30855730912977225
0.10300000000000001,0.3191748197394074
0.10350000000000001,0.3297923303490426
0.10400000000000001,0.3439490111618895
0.1045,0.34040984095867777
0.105,0.336870670755466
0.1055,0.3297923303490426
0.106,0.32625316014583083
0.1065,0.32625316014583083
0.107,0.3474881813651012
0.1075,0.34040984095867777
0.108,0.336870670755466
0.1085,0.32625316014583083
0.109,0.31563564953619566
0.1095,0.31563564953619566
0.11,0.3191748197394074
0.1105,0.31563564953619566
0.111,0.31563564953619566
0.1115,0.3014789687233488
0.112,0.28024394750407844
0.1125,0.28024394750407844
0.113,0.2767047773008667
0.1135,0.28732228791050185
0.114,0.28732228791050185
0.1145,0.2908614581137136
0.115,0.27316560709765497
0.1155,0.2767047773008667
0.116,0.2908614581137136
0.1165,0.28732228791050185
0.117,0.3014789687233488
0.11750000000000001,0.3050181389265605
0.11800000000000001,0.31209647933298396
0.11850000000000001,0.31209647933298396
0.11900000000000001,0.3050181389265605
0.11950000000000001,0.31209647933298396
0.12,0.32625316014583083
0.1205,0.3333315005522543
0.121,0.3439490111618895
0.1215,0.34040984095867777
0.122,0.3297923303490426
0.1225,0.3297923303490426
0.123,0.3333315005522543
0.1235,0.336870670755466
0.124,0.336870670755466
0.1245,0.3474881813651012
0.125,0.32271398994261913
0.1255,0.32271398994261913
0.126,0.31209647933298396
0.1265,0.30855730912977225
0.127,0.32271398994261913
0.1275,0.31209647933298396
0.128,0.3014789687233488
0.1285,0.28732228791050185
0.129,0.28378311770729014
0.1295,0.2767047773008667
0.13,0.28378311770729014
0.1305,0.2908614581137136
0.131,0.28732228791050185
0.1315,0.28024394750407844
0.132,0.28378311770729014
0.1325,0.28024394750407844
0.133,0.28732228791050185
0.1335,0.3014789687233488
0.134,0.30855730912977225
0.1345,0.31209647933298396
0.135,0.3050181389265605
0.1355,0.2979397985201371
0.136,0.30855730912977225
0.1365,0.3191748197394074
0.137,0.3333315005522543
0.1375,0.3439490111618895
0.138,0.3333315005522543
0.1385,0.32271398994261913
0.139,0.32271398994261913
0.1395,0.3333315005522543
0.14,0.3439490111618895
0.1405,0.3439490111618895
0.14100000000000001,0.3333315005522543
0.14150000000000001,0.32271398994261913
0.14200000000000002,0.31563564953619566
0.14250000000000002,0.32271398994261913
0.14300000000000002,0.31563564953619566
0.14350000000000002,0.32271398994261913
0.14400000000000002,0.31563564953619566
0.1445,0.3014789687233488
0.145,0.28732228791050185
0.1455,0.28378311770729014
0.146,0.2767047773008667
0.1465,0.27316560709765497
0.147,0.2908614581137136
0.1475,0.2944006283169253
0.148,0.28378311770729014
0.1485,0.27316560709765497
0.149,0.28378311770729014
0.1495,0.2908614581137136
0.15,0.3014789687233488
0.1505,0.30855730912977225
0.151,0.30855730912977225
0.1515,0.3050181389265605
0.152,0.2979397985201371
0.1525,0.30855730912977225
0.153,0.31563564953619566
0.1535,0.3333315005522543
0.154,0.336870670755466
0.1545,0.3297923303490426
0.155,0.3191748197394074
0.1555,0.3333315005522543
0.156,0.3297923303490426
0.1565,0.34040984095867777
0.157,0.34040984095867777
0.1575,0.3439490111618895
0.158,0.3297923303490426
0.1585,0.32271398994261913
0.159,0.32271398994261913
0.1595,0.31563564953619566
0.16,0.3191748197394074
0.1605,0.32271398994261913
0.161,0.31563564953619566
0.1615,0.2944006283169253
0.162,0.28378311770729014
0.1625,0.28024394750407844
0.163,0.27316560709765497
0.1635,0.2908614581137136
0.164,0.2908614581137136
0.1645,0.2908614581137136
0.165,0.28024394750407844
0.1655,0.2767047773008667
0.166,0.28024394750407844
0.1665,0.28732228791050185
0.167,0.3014789687233488
0.1675,0.30855730912977225
0.168,0.3014789687233488
0.1685,0.2979397985201371
0.169,0.3050181389265605
0.1695,0.31209647933298396
0.17,0.3297923303490426
0.1705,0.3439490111618895
0.171,0.3474881813651012
0.1715,0.3333315005522543
0.17200000000000001,0.32625316014583083
0.17250000000000001,0.3297923303490426
0.17300000000000001,0.3297923303490426
0.17350000000000002,0.3474881813651012
0.17400000000000002,0.3439490111618895
0.17450000000000002,0.336870670755466
0.17500000000000002,0.3191748197394074
0.17550000000000002,0.3191748197394074
0.176,0.31209647933298396
0.1765,0.3191748197394074
0.177,0.3191748197394074
0.1775,0.31209647933298396
0.178,0.2979397985201371
0.1785,0.28378311770729014
0.179,0.28378311770729014
0.1795,0.28024394750407844
0.18,0.2908614581137136
0.1805,0.2979397985201371
0.181,0.28732228791050185
0.1815,0.26962643689444327
0.182,0.28024394750407844
0.1825,0.28378311770729014
0.183,0.28378311770729014
0.1835,0.2979397985201371
0.184,0.3050181389265605
0.1845,0.3050181389265605
0.185,0.2979397985201371
0.1855,0.30855730912977225
0.186,0.30855730912977225
0.1865,0.32625316014583083
0.187,0.3439490111618895
0.1875,0.3474881813651012
0.188,0.34040984095867777
0.1885,0.32625316014583083
0.189,0.3297923303490426
0.1895,0.32625316014583083
0.19,0.34040984095867777
0.1905,0.3439490111618895
0.191,0.34040984095867777
0.1915,0.32625316014583083
0.192,0.32271398994261913
0.1925,0.30855730912977225
0.193,0.31563564953619566
0.1935,0.32271398994261913
0.194,0.31563564953619566
0.1945,0.3014789687233488
0.195,0.28732228791050185
0.1955,0.2767047773008667
0.196,0.28378311770729014
0.1965,0.28732228791050185
0.197,0.28732228791050185
0.1975,0.28732228791050185
0.198,0.28732228791050185
0.1985,0.28024394750407844
0.199,0.28378311770729014
0.1995,0.28732228791050185
0.2,0.2979397985201371
0.2005,0.31563564953619566
0.201,0.30855730912977225
0.2015,0.3050181389265605
0.202,0.3014789687233488
0.2025,0.30855730912977225
0.203,0.31209647933298396
0.20350000000000001,0.3333315005522543
0.20400000000000001,0.336870670755466
0.20450000000000002,0.34040984095867777
0.20500000000000002,0.3333315005522543
0.20550000000000002,0.3297923303490426
0.20600000000000002,0.32625316014583083
0.20650000000000002,0.3333315005522543
0.20700000000000002,0.336870670755466
0.20750000000000002,0.34040984095867777
0.20800000000000002,0.32271398994261913
0.2085,0.3191748197394074
0.209,0.3191748197394074
0.2095,0.30855730912977225
0.21,0.3191748197394074
0.2105,0.32271398994261913
0.211,0.31209647933298396
0.2115,0.2944006283169253
0.212,0.28378311770729014
0.2125,0.28024394750407844
0.213,0.28732228791050185
0.2135,0.2944006283169253
0.214,0.2944006283169253
0.2145,0.28378311770729014
0.215,0.28024394750407844
0.2155,0.28024394750407844
0.216,0.28024394750407844
0.2165,0.2944006283169253
0.217,0.2944006283169253
0.2175,0.30855730912977225
0.218,0.3014789687233488
0.2185,0.3050181389265605
0.219,0.3050181389265605
0.2195,0.31563564953619566
0.22,0.336870670755466
0.2205,0.3474881813651012
0.221,0.3333315005522543
0.2215,0.3297923303490426
0.222,0.32625316014583083
0.2225,0.3333315005522543
0.223,0.3297923303490426
0.2235,0.336870670755466
0.224,0.34040984095867777
0.2245,0.3297923303490426
0.225,0.3191748197394074
0.2255,0.32271398994261913
0.226,0.31209647933298396
0.2265,0.3191748197394074
0.227,0.32271398994261913
0.2275,0.31563564953619566
0.228,0.2979397985201371
0.2285,0.2908614581137136
0.229,0.2908614581137136
0.2295,0.26962643689444327
0.23,0.2908614581137136
0.2305,0.2908614581137136
0.231,0.2944006283169253
0.2315,0.28024394750407844
0.232,0.28024394750407844
0.2325,0.28378311770729014
0.233,0.28378311770729014
0.2335,0.2979397985201371
0.234,0.3050181389265605
0.23450000000000001,0.2908614581137136
0.23500000000000001,0.2944006283169253
0.23550000000000001,0.3050181389265605
0.23600000000000002,0.31209647933298396
0.23650000000000002,0.336870670755466
0.23700000000000002,0.336870670755466
0.23750000000000002,0.3439490111618895
0.23800000000000002,0.3297923303490426
0.23850000000000002,0.3297923303490426
0.23900000000000002,0.3297923303490426
0.23950000000000002,0.3333315005522543
0.24,0.3474881813651012
0.2405,0.3439490111618895
0.241,0.3297923303490426
0.2415,0.32271398994261913
0.242,0.32625316014583083
0.2425,0.3191748197394074
0.243,0.32271398994261913
0.2435,0.32271398994261913
0.244,0.3191748197394074
0.2445,0.2979397985201371
0.245,0.2908614581137136
0.2455,0.28378311770729014
0.246,0.28378311770729014
0.2465,0.2944006283169253
0.247,0.2944006283169253
0.2475,0.2908614581137136
0.248,0.26962643689444327
0.2485,0.28024394750407844
0.249,0.28378311770729014
0.2495,0.2944006283169253
0.25,0.3014789687233488
0.2505,0.3050181389265605
0.251,0.2979397985201371
0.2515,0.3050181389265605
0.252,0.3050181389265605
0.2525,0.31209647933298396
0.253,0.31563564953619566
0.2535,0.34040984095867777
0.254,0.336870670755466
0.2545,0.3333315005522543
0.255,0.3297923303490426
0.2555,0.3297923303490426
0.256,0.3333315005522543
0.2565,0.3474881813651012
0.257,0.3439490111618895
0.2575,0.3439490111618895
0.258,0.32271398994261913
0.2585,0.31563564953619566
0.259,0.32271398994261913
0.2595,0.31563564953619566
0.26,0.3191748197394074
0.2605,0.31563564953619566
0.261,0.2979397985201371
0.2615,0.2908614581137136
0.262,0.2908614581137136
0.2625,0.28378311770729014
0.263,0.28732228791050185
0.2635,0.2944006283169253
0.264,0.2944006283169253
0.2645,0.28378311770729014
0.265,0.28024394750407844
0.2655,0.28378311770729014
0.266,0.28732228791050185
0.2665,0.2979397985201371
0.267,0.2979397985201371
0.2675,0.3050181389265605
0.268,0.3014789687233488
0.2685,0.3014789687233488
0.269,0.3014789687233488
0.2695,0.3191748197394074
0.27,0.336870670755466
0.2705,0.336870670755466
0.271,0.3333315005522543
0.2715,0.3333315005522543
0.272,0.3333315005522543
0.2725,0.3333315005522543
0.273,0.34040984095867777
0.2735,0.3474881813651012
0.274,0.3333315005522543
0.2745,0.31563564953619566
0.275,0.32271398994261913
0.2755,0.32271398994261913
0.276,0.32271398994261913
0.2765,0.3191748197394074
0.277,0.3191748197394074
0.2775,0.31563564953619566
0.278,0.2944006283169253
0.2785,0.2908614581137136
0.279,0.28024394750407844
0.2795,0.28024394750407844
0.28,0.28732228791050185
0.2805,0.2944006283169253
0.281,0.28732228791050185
0.28150000000000003,0.28378311770729014
0.28200000000000003,0.28732228791050185
0.28250000000000003,0.28024394750407844
0.28300000000000003,0.2979397985201371
0.28350000000000003,0.3050181389265605
0.28400000000000003,0.3050181389265605
0.28450000000000003,0.2944006283169253
0.28500000000000003,0.2944006283169253
0.28550000000000003,0.3050181389265605
0.28600000000000003,0.31209647933298396
0.28650000000000003,0.3333315005522543
0.28700000000000003,0.3333315005522543
0.28750000000000003,0.32625316014583083
0.28800000000000003,0.32271398994261913
0.2885,0.3333315005522543
0.289,0.32271398994261913
0.2895,0.3297923303490426
0.29,0.3439490111618895
0.2905,0.3474881813651012
0.291,0.32271398994261913
0.2915,0.32271398994261913
0.292,0.32625316014583083
0.2925,0.31209647933298396
0.293,0.3191748197394074
0.2935,0.32625316014583083
0.294,0.32625316014583083
0.2945,0.2979397985201371
0.295,0.28378311770729014
0.2955,0.28024394750407844
0.296,0.2767047773008667
0.2965,0.28024394750407844
0.297,0.28378311770729014
0.2975,0.2908614581137136
0.298,0.28378311770729014
0.2985,0.2767047773008667
0.299,0.2908614581137136
0.2995,0.2908614581137136
0.3,0.2944006283169253
0.3005,0.3014789687233488
0.301,0.2944006283169253
0.3015,0.2979397985201371
0.302,0.2979397985201371
0.3025,0.31209647933298396
0.303,0.32625316014583083
0.3035,0.34040984095867777
0.304,0.34040984095867777
0.3045,0.32625316014583083
0.305,0.336870670755466
0.3055,0.32625316014583083
0.306,0.3297923303490426
0.3065,0.3439490111618895
0.307,0.336870670755466
0.3075,0.34040984095867777
0.308,0.32625316014583083
0.3085,0.3297923303490426
0.309,0.31563564953619566
0.3095,0.31209647933298396
0.31,0.32625316014583083
0.3105,0.32271398994261913
0.311,0.3050181389265605
0.3115,0.2908614581137136
0.312,0.28378311770729014
0.3125,0.28378311770729014
0.313,0.28732228791050185
0.3135,0.2944006283169253
0.314,0.28024394750407844
0.3145,0.27316560709765497
0.315,0.26962643689444327
0.3155,0.28024394750407844
0.316,0.28378311770729014
0.3165,0.3050181389265605
0.317,0.3014789687233488
0.3175,0.3050181389265605
0.318,0.3014789687233488
0.3185,0.2979397985201371
0.319,0.30855730912977225
0.3195,0.3191748197394074
0.32,0.3333315005522543
0.3205,0.3333315005522543
0.321,0.3297923303490426
0.3215,0.3333315005522543
0.322,0.3333315005522543
0.3225,0.3333315005522543
0.323,0.35102735156831294
0.3235,0.34040984095867777
0.324,0.3333315005522543
0.3245,0.32271398994261913
0.325,0.32271398994261913
0.3255,0.31563564953619566
0.326,0.31563564953619566
0.3265,0.32625316014583083
0.327,0.32271398994261913
0.3275,0.2979397985201371
0.328,0.2908614581137136
0.3285,0.2908614581137136
0.329,0.28378311770729014
0.3295,0.28024394750407844
0.33,0.2908614581137136
0.3305,0.2908614581137136
0.331,0.27316560709765497
0.3315,0.28378311770729014
0.332,0.28024394750407844
0.3325,0.28378311770729014
0.333,0.2944006283169253
0.3335,0.2979397985201371
0.334,0.30855730912977225
0.3345,0.3014789687233488
0.335,0.2944006283169253
0.3355,0.3014789687233488
0.336,0.31563564953619566
0.3365,0.3333315005522543
0.337,0.336870670755466
0.3375,0.3333315005522543
0.338,0.3297923303490426
0.3385,0.32625316014583083
0.339,0.3333315005522543
0.3395,0.3297923303490426
0.34,0.35102735156831294
0.3405,0.34040984095867777
0.341,0.31563564953619566
0.3415,0.3191748197394074
0.342,0.32625316014583083
0.3425,0.3191748197394074
0.343,0.3333315005522543
0.3435,0.32625316014583083
0.34400000000000003,0.31209647933298396
0.34450000000000003,0.2979397985201371
0.34500000000000003,0.2944006283169253
0.34550000000000003,0.28732228791050185
0.34600000000000003,0.28024394750407844
0.34650000000000003,0.2979397985201371
0.34700000000000003,0.2908614581137136
0.34750000000000003,0.28378311770729014
0.34800000000000003,0.27316560709765497
0.34850000000000003,0.28378311770729014
0.34900000000000003,0.28378311770729014
0.34950000000000003,0.3014789687233488
0.35000000000000003,0.2979397985201371
0.35050000000000003,0.3014789687233488
0.35100000000000003,0.2944006283169253
0.35150000000000003,0.3014789687233488
0.352,0.2979397985201371
0.3525,0.3014789687233488
0.353,0.32271398994261913
0.3535,0.34040984095867777
0.354,0.32625316014583083
0.3545,0.32271398994261913
0.355,0.32625316014583083
0.3555,0.32625316014583083
0.356,0.3333315005522543
0.3565,0.3439490111618895
0.357,0.34040984095867777
0.3575,0.3297923303490426
0.358,0.32625316014583083
0.3585,0.3191748197394074
0.359,0.3191748197394074
0.3595,0.32625316014583083
0.36,0.32625316014583083
0.3605,0.31563564953619566
0.361,0.3050181389265605
0.3615,0.2908614581137136
0.362,0.28378311770729014
0.3625,0.28378311770729014
0.363,0.3014789687233488
0.3635,0.2908614581137136
0.364,0.28732228791050185
0.3645,0.2767047773008667
0.365,0.27316560709765497
0.3655,0.28732228791050185
0.366,0.28732228791050185
0.3665,0.2944006283169253
0.367,0.2979397985201371
0.3675,0.28378311770729014
0.368,0.2979397985201371
0.3685,0.2944006283169253
0.369,0.3050181389265605
0.3695,0.32271398994261913
0.37,0.3333315005522543
0.3705,0.336870670755466
0.371,0.3297923303490426
0.3715,0.3333315005522543
0.372,0.3297923303490426
0.3725,0.3297923303490426
0.373,0.34040984095867777
0.3735,0.3474881813651012
0.374,0.336870670755466
0.3745,0.32625316014583083
0.375,0.32271398994261913
0.3755,0.3191748197394074
0.376,0.32625316014583083
0.3765,0.3297923303490426
0.377,0.32271398994261913
0.3775,0.3014789687233488
0.378,0.2944006283169253
0.3785,0.28378311770729014
0.379,0.28024394750407844
0.3795,0.2908614581137136
0.38,0.2944006283169253
0.3805,0.28024394750407844
0.381,0.26962643689444327
0.3815,0.27316560709765497
0.382,0.28024394750407844
0.3825,0.28024394750407844
0.383,0.2979397985201371
0.3835,0.3014789687233488
0.384,0.2944006283169253
0.3845,0.2944006283169253
0.385,0.3014789687233488
0.3855,0.3014789687233488
0.386,0.3191748197394074
0.3865,0.3333315005522543
0.387,0.34040984095867777
0.3875,0.3297923303490426
0.388,0.336870670755466
0.3885,0.3297923303490426
0.389,0.3297923303490426
0.3895,0.34040984095867777
0.39,0.34040984095867777
0.3905,0.3439490111618895
0.391,0.32625316014583083
0.3915,0.3297923303490426
0.392,0.32625316014583083
0.3925,0.31563564953619566
0.393,0.3297923303490426
0.3935,0.32625316014583083
0.394,0.3050181389265605
0.3945,0.3014789687233488
0.395,0.28732228791050185
0.3955,0.28378311770729014
0.396,0.2908614581137136
0.3965,0.2944006283169253
0.397,0.2944006283169253
0.3975,0.28378311770729014
0.398,0.28024394750407844
0.3985,0.28378311770729014
0.399,0.28732228791050185
0.3995,0.2944006283169253
0.4,0.3050181389265605
0.4005,0.2979397985201371
0.401,0.3014789687233488
0.4015,0.3014789687233488
0.402,0.3014789687233488
0.4025,0.31209647933298396
0.403,0.32271398994261913
0.4035,0.3333315005522543
0.404,0.32625316014583083
0.4045,0.3297923303490426
0.405,0.336870670755466
0.4055,0.3297923303490426
0.406,0.3439490111618895
0.40650000000000003,0.34040984095867777
0.40700000000000003,0.3474881813651012
0.40750000000000003,0.3191748197394074
0.40800000000000003,0.3297923303490426
0.40850000000000003,0.32271398994261913
0.40900000000000003,0.32271398994261913
0.40950000000000003,0.32625316014583083
0.41000000000000003,0.3297923303490426
0.41050000000000003,0.3191748197394074
0.41100000000000003,0.3050181389265605
0.41150000000000003,0.2944006283169253
0.41200000000000003,0.28378311770729014
0.41250000000000003,0.28378311770729014
0.41300000000000003,0.2944006283169253
0.41350000000000003,0.2908614581137136
0.41400000000000003,0.2908614581137136
0.41450000000000004,0.28024394750407844
0.41500000000000004,0.2767047773008667
0.41550000000000004,0.28732228791050185
0.41600000000000004,0.2944006283169253
0.4165,0.2979397985201371
0.417,0.3050181389265605
0.4175,0.2979397985201371
0.418,0.2944006283169253
0.4185,0.3050181389265605
0.419,0.30855730912977225
0.4195,0.3297923303490426
0.42,0.3297923303490426
0.4205,0.3191748197394074
0.421,0.32625316014583083
0.4215,0.3333315005522543
0.422,0.32625316014583083
0.4225,0.3333315005522543
0.423,0.3474881813651012
0.4235,0.34040984095867777
0.424,0.336870670755466
0.4245,0.3297923303490426
0.425,0.32271398994261913
0.4255,0.31563564953619566
0.426,0.3191748197394074
0.4265,0.32625316014583083
0.427,0.3333315005522543
0.4275,0.30855730912977225
0.428,0.2979397985201371
0.4285,0.28732228791050185
0.429,0.28732228791050185
0.4295,0.2908614581137136
0.43,0.28732228791050185
0.4305,0.28378311770729014
0.431,0.27316560709765497
0.4315,0.28024394750407844
0.432,0.28024394750407844
0.4325,0.28378311770729014
0.433,0.3014789687233488
0.4335,0.3014789687233488
0.434,0.28024394750407844
0.4345,0.3014789687233488
0.435,0.3050181389265605
0.4355,0.30855730912977225
0.436,0.3297923303490426
0.4365,0.3297923303490426
0.437,0.3297923303490426
0.4375,0.336870670755466
0.438,0.336870670755466
0.4385,0.3297923303490426
0.439,0.3333315005522543
0.4395,0.3439490111618895
0.44,0.3439490111618895
0.4405,0.3297923303490426
0.441,0.32625316014583083
0.4415,0.3297923303490426
0.442,0.32271398994261913
0.4425,0.32625316014583083
0.443,0.32271398994261913
0.4435,0.31563564953619566
0.444,0.3050181389265605
0.4445,0.2979397985201371
0.445,0.2908614581137136
0.4455,0.28732228791050185
0.446,0.2908614581137136
0.4465,0.2908614581137136
0.447,0.28378311770729014
0.4475,0.27316560709765497
0.448,0.27316560709765497
0.4485,0.28024394750407844
0.449,0.28732228791050185
0.4495,0.2944006283169253
0.45,0.2979397985201371
0.4505,0.2979397985201371
0.451,0.2944006283169253
0.4515,0.2944006283169253
0.452,0.3014789687233488
0.4525,0.32271398994261913
0.453,0.3297923303490426
0.4535,0.34040984095867777
0.454,0.32271398994261913
0.4545,0.3297923303490426
0.455,0.3333315005522543
0.4555,0.3297923303490426
0.456,0.34040984095867777
0.4565,0.34040984095867777
0.457,0.336870670755466
0.4575,0.32625316014583083
0.458,0.32271398994261913
0.4585,0.32271398994261913
0.459,0.31563564953619566
0.4595,0.32625316014583083
0.46,0.32271398994261913
0.4605,0.3050181389265605
0.461,0.3014789687233488
0.4615,0.2944006283169253
0.462,0.28732228791050185
0.4625,0.2944006283169253
0.463,0.2908614581137136
0.4635,0.2944006283169253
0.464,0.2767047773008667
0.4645,0.27316560709765497
0.465,0.28024394750407844
0.4655,0.28024394750407844
0.466,0.2944006283169253
0.4665,0.2944006283169253
0.467,0.2979397985201371
0.4675,0.2944006283169253
0.468,0.2979397985201371
0.4685,0.30855730912977225
0.46900000000000003,0.30855730912977225
0.46950000000000003,0.32271398994261913
0.47000000000000003,0.3333315005522543
0.47050000000000003,0.3297923303490426
0.47100000000000003,0.3297923303490426
0.47150000000000003,0.336870670755466
0.47200000000000003,0.3333315005522543
0.47250000000000003,0.3474881813651012
0.47300000000000003,0.34040984095867777
0.47350000000000003,0.3333315005522543
0.47400000000000003,0.32271398994261913
0.47450000000000003,0.3297923303490426
0.47500000000000003,0.3191748197394074
0.47550000000000003,0.32271398994261913
0.47600000000000003,0.3333315005522543
0.47650000000000003,0.3297923303490426
0.47700000000000004,0.32625316014583083
0.47750000000000004,0.30855730912977225
0.47800000000000004,0.3050181389265605
0.47850000000000004,0.2944006283169253
0.47900000000000004,0.28732228791050185
0.47950000000000004,0.2944006283169253
0.48,0.28732228791050185
0.4805,0.28378311770729014
0.481,0.2767047773008667
0.4815,0.28378311770729014
0.482,0.28378311770729014
0.4825,0.2908614581137136
0.483,0.2979397985201371
0.4835,0.2979397985201371
0.484,0.3014789687233488
0.4845,0.2944006283169253
0.485,0.2979397985201371
0.4855,0.3014789687233488
0.486,0.32625316014583083
0.4865,0.336870670755466
0.487,0.3191748197394074
0.4875,0.32271398994261913
0.488,0.3297923303490426
0.4885,0.3297923303490426
0.489,0.3333315005522543
0.4895,0.3474881813651012
0.49,0.34040984095867777
0.4905,0.3333315005522543
0.491,0.3333315005522543
0.4915,0.32271398994261913
0.492,0.3191748197394074
0.4925,0.3297923303490426
0.493,0.3297923303490426
0.4935,0.3191748197394074
0.494,0.30855730912977225
0.4945,0.3014789687233488
